pet_sno,user_sno,target_no,name,birth,fat
pjiwUzVz78sI1wwNiEJk4,u6Ne5WZWLkq8TmJlETIsG,3,.,2020-01-01,2
p6yG4N1K1kQBMbJXkl2l0,u3J8NuRuOgfH68mcNxRE8,4,.,2020-01-01,5
pZI89N7pfb8dc7v3NXpop,ug3mVz6c4BiFJI9ZnVNrV,4,.,2020-01-01,1
pNjgNkAqxNtSQUPlpzHhi,uqnDLhJ7t3faBBTmtneVf,1,.,2020-01-01,2
p4b2aUMIQTAwqoeuxoXIF,uNpWEZ2YiStHIifSv0HNE,2,.,2020-01-01,3
pXaAQlK5HEndp7qIJ2XwF,uk5JjnfCo49TnB5mW6hfy,5,.,2020-01-01,5
phnzZxZz4hVJesnfGINUt,u2QWPFwpODoQ3a203ZBaw,5,.,2020-01-01,5
p6xFUEzq19cwBP3HgEIvH,uX1IRl091S0G11m5I2hiZ,5,.,2020-01-01,2
pZDIbIw50ws2BBXRAvWxv,uIM5VyCIxqmg1b35bW09W,3,.,2020-01-01,3
pSyNJ5Q7sS7PsNM6lDDkB,uSm3quxPUdHKMaFqPle6G,3,.,2020-01-01,1
pDrx93sK1WCdDs5IaiP2u,uUVeWNpkk94Q5byZi8nZ5,3,.,2020-01-01,5
pQig7ZAwfVbcsMLfN4oIb,uo5va8JcQ3SSV2k9lHRu5,2,.,2020-01-01,5
poNxtNTvFjHKs2f5Bhxiu,u4qFufNN4IKuclsJf9Ts0,1,.,2020-01-01,3
pK3WfR3XaN0V4PzMgmTBS,uyGCyrfmbKzjZhrJo8DXf,3,.,2020-01-01,1
pZd0kTU1g0jlaYI8Zo1xQ,uQWGgfWEnQ1pS9X0SjQOi,4,.,2020-01-01,4
pTv0aWfZlcakD282fZJMv,udSxUuSPCzgZSlZjBQgvT,1,.,2020-01-01,3
pCQipAKAC2alCYhr6SQ1E,uVRSesRYARlbd7ATMMtwS,7,.,2020-01-01,1
pzK0K9yTeannrCd3A4MDk,u86QKUatKELP1A4me97qU,4,.,2020-01-01,1
pDtyoddWLQsPDON0DGQnF,uWfRB15gfBNV9HAQPPd6W,3,.,2020-01-01,2
psAbYVH7L3GVvQR0xrP5I,uRuAdPVFkC3cqcxVHwn3h,5,.,2020-01-01,1
pVqpWgHynJiTI76BBdxnZ,uaac0LqBpmDUMkD2Ut2Vt,6,.,2020-01-01,3
pMPbsoWdYFyBv6MNqk68P,uTBh15yuK5zvgScM3Mm34,3,.,2020-01-01,1
poX80sop8qj0Dyne4jT7B,uIMtV7ESBpE3MAJ72jY3W,1,.,2020-01-01,3
pbNdSatRgZMlXILXNzgUb,uHNCg6huapU7J2kKVCXaU,3,.,2020-01-01,1
pj4xbzYarWuDlWjdpoGvA,uywglERWwGXZAIIYoI9jr,2,.,2020-01-01,4
pOtnCi9JSsjTOUxQ6Nk1d,u0q6VddUBsQwNRQdGAf1B,7,.,2020-01-01,1
pNDoLnkpaAw6rJvBSUQGg,uXg6d22PHspIkakyK1bmz,6,.,2020-01-01,3
pUg0eilrkHGSM615OHVnn,uiUcLUk79buKC1ZbQNKWH,3,.,2020-01-01,5
pSaidbNISUs7fYb0vBDaT,uDPZ9q595XrHic3gB8qnK,6,.,2020-01-01,5
p9xz4XHkTGntHW6ZHqAY7,uNjkuChKPMqS9wy9pmU2C,2,.,2020-01-01,1
pq8SWqf20ik3Z7Z1oLhRV,uH8jTLVRArqI9l0cd931T,3,.,2020-01-01,5
pWL5nlVZ5FG2MBb9Dcifk,u03RnCmc8bkCCtPvbkD2D,4,.,2020-01-01,3
pO3Imv4itS4Wb664l3fXb,ui67SqWVOolj6LyEjrIUx,2,.,2020-01-01,4
pRV7mN4QfoAEqaAjcA1Rn,uE6ZHJGSeNQ5XbYGYWrCf,5,.,2020-01-01,1
pe2OEhcmh8p6xoQ0Ips6b,uump7abMwJ3YKDEyfkJA3,1,.,2020-01-01,3
pD1rTtzEjEDtOekxfjWnu,uMSgP0INJmhws5esuviik,4,.,2020-01-01,1
p27atxiUrkYbUS4rNQ48C,u2l18cJwSDCMIRKTsmxHj,4,.,2020-01-01,3
p3fxsBTGUAzCagJaIUc93,ueHHhit527Ao7breieKec,2,.,2020-01-01,1
pJF3eIfYxtBGrUMEkbUcF,ukBPYbCbn0VCaG3kSie5g,4,.,2020-01-01,4
pctqLFZkIA6Vwp21J75eh,uKmTwh7pl78qLA7UoS72H,6,.,2020-01-01,1
pQ4g3fyJzGMx6BW9nKJRa,utyKodg1qHPHFvKtvjVVD,3,.,2020-01-01,5
pabIFbFzCqsDvrRE3jzhA,uokMZ3r8yforp7xymPrBj,3,.,2020-01-01,5
pWqadn27B1RbR15okKE3n,uh0daVdauwsZZgUMBKlyD,7,.,2020-01-01,2
pXTL2G7ePjieQ5WvoGTMT,uc7qjyYj1UE6yO2qrcl5J,2,.,2020-01-01,2
pKnpLois8pKCbvoY0uh8u,ukIdNGX22xUaQCHPUFWkx,1,.,2020-01-01,3
paKn8LRFEAWx1NL6tu2ZL,uKtTp9VIif7O3HMNUDKZx,4,.,2020-01-01,5
phYsxUNlTYI3p3cpJITJf,uA4DFYbnasPLO5ZyBRRVd,5,.,2020-01-01,4
pSuTlf4vSmaFb37K8VCtE,umNNggz6RQ5U1l0tgJjna,2,.,2020-01-01,3
pkJ2UAPOFxiMf2eRA7Ddr,uN4JUM3g42J4vt9f0NUbm,3,.,2020-01-01,4
pKxAy0Votp3GADu3zF7OG,upFGe85rMvtMCIWk2IMfT,5,.,2020-01-01,3
pN3aik8Sbu3jqjR1IuNgc,uM42tpHseDd3vxMvlNIiQ,4,.,2020-01-01,4
pxTNUBBVrvlKhvsAeJOBd,umYFcMjCyRUKD8XBvcjFI,4,.,2020-01-01,1
p6ysGURUHRNjstCZcY4yH,uGU6uNZd6B1DGrxh8Zmcy,1,.,2020-01-01,1
pQG29aHXSsuOhIGoxWGe9,uq3TtQuiT9QYa0SDxueN6,6,.,2020-01-01,3
ppXnzCF9KAVBlCQtyV68B,uWbIsQaBYkuu5EmVLfDL6,5,.,2020-01-01,2
pT4UfjsSeC6OHKwagJChq,uHIGnRnQ4aqz5naRGIBWm,5,.,2020-01-01,4
pkGPBSwonj5JJB65h5aIY,uxMBF6kPntHZW4TPoxywf,5,.,2020-01-01,1
p9vXnIOTmrsMJEJTvFlPo,uCM2aY0UF37nmpy2U5xiM,7,.,2020-01-01,4
pTq743rEL6SMHDpYsOZXt,uatES9Cn9TLw9E6zApvIe,7,.,2020-01-01,2
pEKSOHIEwgG9zkr0knFfP,uz95P40vFSPnMo4x8CfPd,1,.,2020-01-01,3
pjY6jfZfGB6wsWIKHrpmb,uqMQg07d0rzdLERT6MXnx,4,.,2020-01-01,5
pMQYTYgQ4biIPfwR3ouEw,uwrL2z6Vo0YqOwhr2gifp,6,.,2020-01-01,4
pbYbx6nyCDt7rasD9n6fk,uiMPEIIgzGk1dt8ThP1ou,4,.,2020-01-01,4
p5TVIeRPggOHldnLgu206,ugteG6Vxph9NkwRFwTVvT,5,.,2020-01-01,3
pfVD7LVGqWZzcQyXn9HYy,ui4PB0efPrDxGZSdIedCK,7,.,2020-01-01,1
p1i9Oxs1ESQmnXu9aO9Zy,u7RzDhw0NQIPRGC8cxale,6,.,2020-01-01,3
poiY1k3SMHEUUDxE2Fig0,uQKTMv3pSeTSLraZHVGIP,3,.,2020-01-01,4
pu4DKGCFdYGsxcUPJodWL,uevLChhLhmcUtouX13wPy,1,.,2020-01-01,2
pUfuJ7XnV7w1qDran6rwO,uClbM4hHu0L4x6kToAqKi,2,.,2020-01-01,1
p09fHpek5Y9YWjBTTUxG1,ufjgrANx8nEGXZVCXxAEC,2,.,2020-01-01,5
pYHMtDEMq3W0GtBFxktX8,u70FKbwGKSXwHrqQqKwsM,3,.,2020-01-01,5
prIlYOlSQTWVda6oQ7CAr,uZIpquyu7edxPnZ0Io5SU,7,.,2020-01-01,1
pAeHxS46lyXq8RnAgBh6Z,u4sPRpjn4rvYf9vBwTnL9,6,.,2020-01-01,2
pX4QGbZo93GPIxFY6E9uf,u5h2BmJT34xNUZ35qhRSF,7,.,2020-01-01,5
pfCq6n1YHLK4K40bhKHWn,ugh16kxKGHN8zQUQY7fKM,5,.,2020-01-01,4
pRMOSJ2MTg6HuOW6HkuAV,u9JAkgyByZuUIklfhFsJg,2,.,2020-01-01,3
ppy2JHIf2UCtV2Mr1yobI,uniOHOcnlwkFwBHyGl8kf,7,.,2020-01-01,4
pWE0F2jh7J4bIrchv3IMt,u0dS5FsICm2q44mI0c9wI,3,.,2020-01-01,5
pe1Ysf8LRIkkOS8GMIOho,uyCIfh1ng4qC8s7RqCujY,1,.,2020-01-01,5
pCDgTj4Ag6uB3UMqdtbMV,u9QowcKCy2d8vURgdhbKw,6,.,2020-01-01,1
pgK7GuwVnKJo8DvdNnOuz,uwjgvmDOseoK336vZROdI,1,.,2020-01-01,1
pezjkB7j2rIfOlU9e7keH,uQ1WavDG3AWaIUx07tpwe,6,.,2020-01-01,1
pAEIKjryKkekJ4mn83P2m,ukKBfR4YhFX5Xz5i8L33m,7,.,2020-01-01,2
pfhVZ1O5W8Vcym2qLp7MT,uJrgaEY0fhqpgo998SbWI,2,.,2020-01-01,2
pzv6HWOor5ziRmL2tzIbR,uGLO2klguTXzLHHdSqSDt,4,.,2020-01-01,1
ptiW7YuziC6CMScPVbJq1,uaiITnZTxxXJ25uOPiFli,4,.,2020-01-01,4
pvcdiSpSZCMc3wJFFFjfj,u5NUPdnsNCaS4xmYB1vcJ,3,.,2020-01-01,4
ppo6BNqfgBV0tcdqtS2s1,udbGAPJBHryVmD4hUGHJR,6,.,2020-01-01,4
pj8oZRuZWcuVgGINux9rF,ucFQ64CuSwImix2zs5tVR,3,.,2020-01-01,3
pv3WaiDY29TjAqNvv6Nnl,uZgbc45emshJC6n9zNdzO,2,.,2020-01-01,4
pElGfn47fM5rarRrQmfLv,uTuvL73c8rNDuY0XyOv6D,2,.,2020-01-01,1
pwYk2zUHVIVgfOCKECSgk,uy8WQgnZuhyGumMkJvmKs,4,.,2020-01-01,4
pbfQ2PaZCqC75SpvJT2Q6,u5pHEMTC91wrTLccRaIGv,5,.,2020-01-01,2
pRz3fc6jByAJoZteBAOyE,u1hDZfy1JqOwcN2Oz5jTT,5,.,2020-01-01,5
pK5McVhEHdv8jgk1njY2h,uDzB97C1J4wKJWlpTUIR2,2,.,2020-01-01,3
pvlOHYTk5l4ewU289Ps14,uYM101m0EQwshxQrhHZO5,3,.,2020-01-01,1
p1sHkCpY5xQpEipUNahI6,ulibzwHFefEp9PEDBYNPt,3,.,2020-01-01,2
pZeod0mptha94rjhFBmRx,umgUtQ3S3YgqG6xIaXjdj,5,.,2020-01-01,5
pn7TPQxofpRKyAIy8Z9Vv,uY1ci6zVHeobbWivhi7sw,1,.,2020-01-01,1
pQnpCwtlJg9o4SnJlTTE3,uPgcTi2e7x6g5zukcYsGr,6,.,2020-01-01,1
pa1vrToBsyZdKV89YKfco,uL0Omb9DQg3hohbcBhRQY,3,.,2020-01-01,5
plZFQ2MeGM5DFCEwi5dud,uEPpvEKwLhvPo4zTgnYXg,3,.,2020-01-01,2
pQyUTl5Bs3iKiFH0nm7rh,uvezfeu2HNhzLRmiq8Bt3,7,.,2020-01-01,2
p8z7WrGMaufnXPhApIC82,uTpYELtHeyNOFHyqfv51T,1,.,2020-01-01,3
phbCNqBFH4OeQyzy7wtiT,u9URICVVgJuI7KwB0tXdZ,3,.,2020-01-01,2
pofjzlejnrvxdMqeVJyaB,ubz3fvIO6EYuFHPoz4vgf,7,.,2020-01-01,5
pLNZZCV9TZppWQFGg51t1,u2MNVtstEYV1jZvtc9fAg,2,.,2020-01-01,1
pG8zkd4PphMTFZ1PHgcDD,usIpMoBiJCKVb7UaAq5co,1,.,2020-01-01,4
p3xQG4kTTNksrHZulLc8k,ufuGQ48Pi2BFH89E8NPMN,5,.,2020-01-01,2
pv9vm8Y3UzaZSKn21CGnB,uX9gtMjfUSiCErDAwRXZR,6,.,2020-01-01,5
pMMQ0YJnhysFOWGLKotNl,uzn39eqe0Y3XXAv4rvFC0,4,.,2020-01-01,4
p5cvJdCT768g2pkBs9Gyy,uqE7ZBjAfWtUrKjXxEESX,5,.,2020-01-01,4
pDw2RT7Q8pjqQQ5Mk6eA0,uMCXYHQjHb48V1cEn1xBM,5,.,2020-01-01,2
p8IHLkYZPbCASs6kSoZwP,umMOn677KaREVmxDfTqXI,6,.,2020-01-01,2
pfe6D6t2U92wzv5RgzXgC,uE2Tenc8rkpUYOfuB9Pc0,6,.,2020-01-01,4
psnoT0fx4xJyE93xuovfq,u0BpmcS4R27dUuQIMznpf,1,.,2020-01-01,2
pcCz2dXhsdZvwJeyqCPFi,uJ0osm7rsA3YTFx8dXyzL,7,.,2020-01-01,2
pAUmoQs674SyAlcKuoOPi,uhKStcYv9GlcObSU0IS5n,6,.,2020-01-01,1
pbW4W2EwfbN0OD6aIM5bn,uJ9zR1uEGekWxTWT4UbOo,5,.,2020-01-01,5
psqe9PpXVopEs8qnYZTJR,uD6lsfRt7PBJkfIlGAhXY,1,.,2020-01-01,2
pQL2rqHKY9oOTgjbQ77zr,uOIDb0QvK8aHBCFAVjDSL,5,.,2020-01-01,2
psJCqPbARM8Y1zgN9dDxL,uxBofvDF77xjCVgFAtN9Q,7,.,2020-01-01,4
pwMe0POqFQJVwke71KSt7,umnN6jj22xSv9rNKpUo52,2,.,2020-01-01,4
pv9K2LdSZUzWNsob6hh3X,uBSlmkbtHv2OLTe0Igt9p,5,.,2020-01-01,3
pXMgkCJwIGBT5vDgPAEH9,uVREvrruWCCa9d8gw8E57,4,.,2020-01-01,3
pgPeWblrsa6JIWh3RYOAb,uen5T8grEVbX90SdZIClg,6,.,2020-01-01,1
pxPaarrHpp0uvf7nMYcGy,uSrJpdBuhGps7QqDKmkJQ,6,.,2020-01-01,1
pyjkx061rjQYQDZwCdWsP,uOS2leskL8caKXI0bZvaq,3,.,2020-01-01,3
pDWDWFHNTp2w2uzOpJt3R,uJOdyZ5zZN7UggY7OaK6W,3,.,2020-01-01,5
pdI5yS0wYmQ7tPSjeyUuD,uigffBOxUkPrCMNUzxA7W,6,.,2020-01-01,4
p6MeUf7w9w1whAks4awaF,uAEuriVqMJdzMBVJF7Piw,3,.,2020-01-01,2
pclt5irSJRSVIkb3yUQEw,u0YGsE4fTBZ7ar73SBP6o,4,.,2020-01-01,2
pMAKVGpYtST7zYzAGSz0t,uhoaTJaUmDJajBjEBmjkK,5,.,2020-01-01,4
p6gyq4gdN86bM9DKTDhcz,uITifqJv8XsoccRd2qoz2,7,.,2020-01-01,2
pPgWGxVDfQ7HqBA9ky3a1,uXJfi79ofye3kz7TVK08M,2,.,2020-01-01,4
pEm8VgIlHJtGMPWkUS9W1,uArbemmHmrg8WvzOtkPna,7,.,2020-01-01,4
pRmB1txqzmTE5XkjTIFST,uTv4bN0xmaPZhrCpZhsdA,4,.,2020-01-01,2
p6SV1tFuv9JccsrZkgmJb,uWGhrlZYqhBeTYFYgjSv5,6,.,2020-01-01,2
pW9AYP3KY6toywtuSauYo,uNlsqVloagMqyHLlrOT4d,1,.,2020-01-01,3
pgDROCufYn5BwKmU1Tp1Q,uY56cXnW4MdeF2sPF54Bi,3,.,2020-01-01,3
pQGnCkoKoAOSYP8Vr8Hr2,uL4KNHVbGXrf3RgxqLAVe,7,.,2020-01-01,2
px4rxrH58GKjMZR0s4IAa,usjkBCT3h0zEF1Xf1ckyu,5,.,2020-01-01,5
pDYjNT7ePbfE3jf0S8xMB,uwaR1ieZqkXqWjML5ypQy,1,.,2020-01-01,4
pFS0bvmJVzVz2LIrxX3pI,uzJQDdNBp4qsdzIksjpcP,1,.,2020-01-01,2
pRcDwr9jwC8BxBk3f6So1,u6bzSAT0qAYcd12ClRiGr,2,.,2020-01-01,3
pbLTh4cFyyXr1MBk84jLm,uwM92QLfNvxtBmdkzi8Q7,6,.,2020-01-01,3
pppNpzs4oh2KM3yk05jFz,uwlyvs8HdjsEEJHcwUPu9,2,.,2020-01-01,1
pYQNSZDYWUZQZTS6ZYu9T,umPM9Epz8kDO62RfqKGNH,7,.,2020-01-01,4
pn045TUfkkQN5u89AvEgP,uUz7DMBSrUR06znRGsAHv,2,.,2020-01-01,5
poDPSCRdRb2Xqqe83XJSv,uSxVpMygZeFLLIzFOvt8c,2,.,2020-01-01,1
pm8kCs1N6phAa0NPIUBxz,uCjBJNjyl2d8uMUu8GZxS,1,.,2020-01-01,5
pfbKLJ23gf8jB0vcpmPhl,u125NVaJdAMKvHnyCQCoC,3,.,2020-01-01,3
pkEwvPPgc6CoR0pLpxFpl,uLDCZvhzYuxloQyNv4DP8,1,.,2020-01-01,4
p98xDBCzm2y4LkavVYdY9,ulBT1bgKqVAz7WxLR56LC,2,.,2020-01-01,5
pHF3979wbAY7PLUCLNWCk,u9WCp34AGEBQUQ8HpJJxW,1,.,2020-01-01,1
pIirujBJrbz5eDFKgzM4f,unk378bjw8XXMnq8usmwi,7,.,2020-01-01,5
p5w4lnpL4l2zULkGjK7S8,ulessVqXdZYS4l1YgVdsu,1,.,2020-01-01,3
pUgcoFjhgJRvQQmSyFdtO,u6zAvzGvTrxhqWO7nGm16,7,.,2020-01-01,5
pqnpCJrMexKJyzV8Lwaeh,ulZKdu8yDmSJqBJDEBByi,6,.,2020-01-01,1
p9dEFyMV6rRZZkTfAGTb9,uHEVdAfO12HjuQJK4HdLU,7,.,2020-01-01,4
pPDJ6E51qlzbO7o1SF7SJ,ubFyp2sgCgElj7ErzBzUf,1,.,2020-01-01,4
pEyaSk23jfZwa2iD4fMYH,uS5iMYHsnq9xvAhGppn8W,7,.,2020-01-01,5
p8nntWKiG81xfUwUZKhd9,ugBI6r7sMC6WCT6LmM9N5,3,.,2020-01-01,3
pkMoUazlsrVJfEsDgksrZ,u65RgKBXFlVafu2kTf527,5,.,2020-01-01,2
phDAWXyQMVQymQIQ6ojUt,uOW86ocPesBkIctM8j8OD,1,.,2020-01-01,4
ppoUdkc4eULFNPBSXDard,uulGsDci4k5xPoc2XNeR6,3,.,2020-01-01,3
pQoZGx2XdV9pPreCGtmjb,u5MuHVtkevesbQoJYdP6k,2,.,2020-01-01,5
p8n4M9t9F8XwBdxVSjvlo,uFTgwQNpSWYbNYQBuqP16,5,.,2020-01-01,5
pVANWfSqCgk1bZhpU85Xl,uWn7MEmNqulI8c8NUJORK,6,.,2020-01-01,2
pygQlUyVqU0uj1w12tG7y,uSrbGe2PBod4mCbUCE3jd,4,.,2020-01-01,3
pXR9VDynJlNeFzeobWAVF,uPWw3w8tuF3Y6CnTzCIJK,5,.,2020-01-01,2
pOzGvgBagJEMzQvTBGg76,usUljKwN4fd9i7zynJKWk,4,.,2020-01-01,2
pyiP1DKlYcvSW2y1KFjYH,uScPs1sfvHbsce852fs9k,7,.,2020-01-01,1
pfrmGeFHJkFluFyOboO4c,uxbMbPH5WouXpEpCxXiKj,3,.,2020-01-01,3
p57AyeCV9T181Kzi2tC70,uJ0S43OC98ORWdC9AIqu4,7,.,2020-01-01,5
p30OINOVTCMUIcRPCoFwK,uJJCqXdI70Kxx6XaisO0U,2,.,2020-01-01,3
pLb4o1FJbGFK6HOFGL3sB,u1KyatAPMgHzzK8hL2LNV,7,.,2020-01-01,4
p9a9iNZFERZ0LKCfXmcBv,unYCwx4QbYwicHvpi5Am7,4,.,2020-01-01,3
pURXq7xV3On2MXoka1krE,udsvpkhZNsV1pDkYAzYyJ,5,.,2020-01-01,2
pPMUGEve6KebU7WfnlEzh,uBHTINLkdqG53t2WSxngl,4,.,2020-01-01,5
po6YTYtZRPwBepXFpMYYo,uDC2dvBIAX8PXsTJhZiaR,3,.,2020-01-01,4
pFmsFdx5NnOKOMXw9WvZE,u4yRLDpFkD9woGCcDEBcl,2,.,2020-01-01,4
pwL7IbPoN9Pd8ORRXg9by,uT3tb6aOfs35ohMZM6S0g,4,.,2020-01-01,4
pizWBfDuJDaRy5YFGrmCp,urSRMRiHwnEudUxNFTpxK,4,.,2020-01-01,1
pnb0ly4ty6JOpbnBoeclV,u8gUj2rzIY12ElZ6QVw4R,1,.,2020-01-01,2
pbo4YuemLBssvCbKV52GM,ueJI8y2neMQr1TtJzWIkz,7,.,2020-01-01,1
pKB9h3sYPt33REzL21FeQ,uMnyAZSb7t98MY51JUYuN,3,.,2020-01-01,4
pZ0I7zEXQcGuMF65Fr157,uBaBBn94lCDreV16IrD7v,5,.,2020-01-01,1
p4Ub3IDbrIbQ72ygWbV61,ukY0WPbErM5mrcf7GRpbU,1,.,2020-01-01,5
pwPOymDqSLT8BNfkDaHxX,uMlQD8e2Sh4nyAc7YBVvL,1,.,2020-01-01,3
pwxpQRB6AU0kVUxZPyNes,uJJc6SlXocT3L7296A9kv,4,.,2020-01-01,4
pzp8bT9NHyKRTCul5mqFS,uH4ZtvtXug2wc4O13Te8a,6,.,2020-01-01,1
pEtCQsKqS3u6jqN8yLj6I,ut2AGfUnSqwpbVXzPLOYr,2,.,2020-01-01,2
pOabaWzTMjmYUIRmw5PjP,u8iV8evt5Ciha992MNxMw,5,.,2020-01-01,3
pEsQ9BFKiSht8Hgz14mcU,uAncdLcqxciaLviU25lnh,3,.,2020-01-01,5
p9GJKTZ5qjm8aH0lHvOa2,uDnukUeJRAlDZLftfIYTh,2,.,2020-01-01,5
pUGQnIcQFyf8t8cRAnDbD,uWLFEOYduKcQ8CeOmvJwm,6,.,2020-01-01,2
pKGwH0Q59k9lVAqjxXN7N,un1H5YZ7czEWFtAGxlTIM,2,.,2020-01-01,2
p2gOu7ImNX2RY2kC4YTtb,uUGb6PLumXWjToRBpPbWv,1,.,2020-01-01,3
pUnRTZK8G5C6GdFjZDamY,uMiV4WgU8E5cH7X6P4u74,6,.,2020-01-01,2
plgjrD5hUkQZ6Q9SbeXjo,u016ess76uWs72V0LuqZX,2,.,2020-01-01,1
pOyeEQfvFj4GCY2MBosbL,uy5pwa2I6F9zrBakc5z7O,6,.,2020-01-01,5
pGGk4t9LtxqJwcYsyPjvK,u1ulMXTjpYZ00ZYV9VeNx,4,.,2020-01-01,2
ppANg0iN0WU7bCM9qcjEA,u3Q5tVThtx66Ohg9R2USK,1,.,2020-01-01,2
pWMgqp4JjgMk2l90xMNLL,uO2r8Vv1jhrDTR0Ii7Qtu,6,.,2020-01-01,5
pZgRJfAuS6HGwW48QSaNo,uJIQJITM1w3YWvfxIaQdJ,3,.,2020-01-01,5
pXyR1IZgCIillUn8l7k4d,uRzismDCvIE8iIXMvT7i3,5,.,2020-01-01,1
pmmHnc5LU2NqiARW3otP4,ulSLVNRRKJItPrDSnktUR,1,.,2020-01-01,1
pznXQ1LuY0KyUuEFez8d3,uVjnzDIbEgc1fG9MRDP8A,6,.,2020-01-01,5
pflM8OTj0fNy4t5lbdB7b,udM7sVbKN70SwtxchRU4Q,3,.,2020-01-01,3
pX6eVyYRQogvnpaLllvkM,ulLDFh30edurtuOchKZzt,5,.,2020-01-01,5
pWmowAoX06Emiwbw68WVI,usiwGcGijpx1lh9WU9OdJ,3,.,2020-01-01,5
pSar2LGFl6TEtO9WQNtwW,uVpvoasA2IrOIUQgRuxBL,7,.,2020-01-01,1
pGhjAxClHDxSxexQWHRzw,uCMhjXMC791VjZpttkMLt,4,.,2020-01-01,4
pDt9Tb99FkNBicCBlQ7mm,um2waLIvPHGYkFmnvS0Bo,2,.,2020-01-01,3
pXlsSozS3SsUWZyanqtZZ,uuUwWoeq2JquSdIwXEI5Y,4,.,2020-01-01,2
pyfutQFUnl2EnkZMSEd97,uF7C5s8aCHujFxlbjo4tB,2,.,2020-01-01,1
pFlrk40Xjqs2cyj7BgDsd,u4u0NpWPD80zU600gZNXO,3,.,2020-01-01,1
pip7EN2AnXem58xqBCWYR,uTuuiDh4BqhCRhnXJBuA1,1,.,2020-01-01,1
pDKzs1i3WiUfaEOcqkkgk,uWnTaIw3fbzOmtfVlVFUv,2,.,2020-01-01,2
pafixJLPDZJvIPQsS19vf,uaj7xqo6l2rzTFekK409F,6,.,2020-01-01,5
pR9lxS0nEl9PzGItii65M,utVVZN87sIpd3HalV5AXs,5,.,2020-01-01,4
psxB8M08gOtsaPkzpEJZh,u7jwDFQFbyui1TXdFwlLn,4,.,2020-01-01,4
pA5Yp9an00qFoPWOT2hyY,uu4toxWGDeJPKFPwyt6JM,1,.,2020-01-01,4
pvdJx4nuFhLGxxRypl26W,uR0SJBZ4UsKiHj3ftbtcv,4,.,2020-01-01,5
pl3J4DuGeKFcny7qedsfX,u4tfJfkDQ9SqUzKEvunKX,1,.,2020-01-01,3
pluU4CHumVRplcrgiV0L5,uUZGujvhAfFg5uXj12op7,2,.,2020-01-01,2
pmlXkhfqVAEabfB5dyC7k,uLbxGG2zKTzVMqkTsXmI1,2,.,2020-01-01,3
plBdDVtx0jpYCnx6pxtej,uCCzi34ZveNlEOEghpy1O,3,.,2020-01-01,3
pDZ0WR2gVXM2YXu9pDC5A,uxIcXcqx4q4HfQ2Jp5kUs,3,.,2020-01-01,4
pTN0Q8tj0hjdHCTIXV8qF,uXLSGlZmPoP5jLxyVhnsA,5,.,2020-01-01,5
pLd1WjPd0aAMr718SVk9N,uqvhyuFYZtoXtGSRgAXuB,6,.,2020-01-01,2
pw1mdnPxvSp7mJ4GLUP2m,uvhuwog9td9lbANPmc4Xi,1,.,2020-01-01,5
pLqywQdl4YM7o9mmQJ70d,uJc0KqjTPdrhNBiOYN9lD,6,.,2020-01-01,4
p7RWUGwH4bPeyXvMweyhQ,uOhxZc7LUibUPJ70JoBd0,1,.,2020-01-01,5
pgB4iwxzy9bjCB5zD2CJO,uOF29mLhZx8WRNuzQaaJu,2,.,2020-01-01,1
plBgLTXCDYor5Fgkf85E9,uJj0DBmme1aRZosbQO2Xi,3,.,2020-01-01,3
pLJOdQSA7jmo6f0JcbJNX,ueyAoLsaWlthYzS1HoFjN,7,.,2020-01-01,3
plDyRiLl0G8woLNd0S5EO,uZp491MrU1xpUYZSho060,5,.,2020-01-01,1
pDteojrgaIx4g1e3r16TO,u7nIBAebIGGN7VguHRhqV,5,.,2020-01-01,3
pWcgv51mbksjLf0gOuoBv,uU8lHINIjs8hfKRFNUHnF,7,.,2020-01-01,5
pRJbQqRfM5AP6dU88eIEd,ujMrpHanv82euYNJmW687,3,.,2020-01-01,5
puIxxtFCsA19cukuxg6lU,uab23ITgYGQelfwVlHJv2,4,.,2020-01-01,5
prdVfoI3F4bw3xUAu3AIM,uJBBOPmov5xwOtAkaecbb,7,.,2020-01-01,1
pBpInOr3gr9gnzhQRWN0n,usCGpFOYslajShdBRqjjy,4,.,2020-01-01,2
pdOcwNmt4RLphGjzVnjYr,ub5JLdMEkK9rxs4lUX9Dd,2,.,2020-01-01,5
pT9op6NgEs5VQBzaZnzi9,udRoS3toM6liFREBfYthN,3,.,2020-01-01,2
pJsLERCxpUQT5ZRUOZgCk,uIipWPWJdelk5apYFqDh2,6,.,2020-01-01,5
p5q6br2tSkpPdiaJWijkR,u1V4EPxzaICm7QOOIBnfs,6,.,2020-01-01,2
pwsmdK1WfmX6HwmevWjNs,urIPyWJ012g3SASKrv06C,5,.,2020-01-01,5
pgdGUM06negTQ4vaXmio5,upaRKUr3fwo3sWMlqHkbu,1,.,2020-01-01,2
pHnj0Mv8SraJTQuu8OUkA,uQr0kQYAZvF90I3celYN4,7,.,2020-01-01,2
pBZmZ2quB57bDwXMz7hsA,un73KSVjTLtPU6Ywlt5u4,5,.,2020-01-01,5
pHjt9Elw29UlOLK8x5xwU,u4wx02dCbxdWkwo8vQZHp,6,.,2020-01-01,5
p0xxYo9em9Q47ZMQjqz2x,uAl7lrvhDIyq3Us8ZUYRA,4,.,2020-01-01,1
